,league,date,home_team,away_team,xG,xGA,npxG,npxGA,deep,deep_allowed,ppda_coef,oppda_coef,fthg,ftag,ftr
17688,Ligue_1,2016-10-29,St Etienne,Monaco,0.299166,1.24441,0.299166,1.24441,2,2,13.22222222222222,6.3125,1,1,D
17802,Ligue_1,2016-10-29,Lorient,Montpellier,1.51804,1.3536,1.51804,1.3536,1,3,9.125,15.238095238095235,2,2,D
17536,Ligue_1,2016-10-29,Guingamp,Angers,1.14355,1.1945,1.14355,1.1945,4,1,13.26086956521739,13.142857142857142,1,0,H
17916,Ligue_1,2016-10-29,Nancy,Caen,1.86121,1.13534,1.86121,1.13534,2,7,10.73076923076923,8.222222222222221,2,0,H
13212,Serie_A,2016-10-29,Juventus,Napoli,0.49027,0.904839,0.49027,0.904839,5,5,12.391304347826088,13.592592592592592,2,1,H
1871,La_liga,2016-10-29,Barcelona,Granada,1.75167,0.0445853,1.75167,0.0445853,17,0,4.896551724137931,25.785714285714285,1,0,H
21163,RFPL,2016-10-30,Ural,Akhmat Grozny,0.911258,2.50834,0.156983,2.50834,4,3,7.258064516129032,14.818181818181818,1,4,A
2137,La_liga,2016-10-30,Eibar,Villarreal,1.4571,1.49906,1.4571,0.755779,5,1,7.121212121212121,8.173913043478262,2,1,H
21223,RFPL,2016-10-30,Arsenal Tula,Ufa,0.788238,0.635565,0.788238,0.635565,9,5,6.931034482758621,9.61904761904762,0,2,A
13516,Serie_A,2016-10-30,Atalanta,Genoa,1.30193,0.801499,1.30193,0.801499,6,8,10.043478260869565,7.260869565217392,3,0,H
5649,EPL,2016-10-30,Everton,West Ham,2.0087,0.944816,2.0087,0.944816,5,6,11.761904761904765,10.9,2,0,H
17574,Ligue_1,2016-10-30,Nice,Nantes,1.89491,1.52908,1.89491,1.52908,7,2,16.714285714285715,10.630434782608695,4,1,H
13782,Serie_A,2016-10-30,Crotone,Chievo,1.72351,0.659158,0.962214,0.659158,1,6,13.791666666666666,4.56,2,0,H
13554,Serie_A,2016-10-30,Empoli,Roma,0.326558,1.44104,0.326558,1.44104,4,15,10.5,5.166666666666667,0,0,D
20983,RFPL,2016-10-30,Zenit,Tomsk,1.21085,0.517489,1.21085,0.517489,8,6,4.96969696969697,6.588235294117647,1,0,H
13136,Serie_A,2016-10-30,Lazio,Sassuolo,1.78915,1.2589,1.78915,1.2589,3,3,9.0,12.136363636363637,2,1,H
13668,Serie_A,2016-10-30,Milan,Pescara,1.74004,0.736729,1.74004,0.736729,4,6,9.192307692307692,8.703703703703704,1,0,H
9562,Bundesliga,2016-10-30,Hoffenheim,Hertha,2.77857,0.251867,2.77857,0.251867,8,5,11.45,10.1875,1,0,H
1833,La_liga,2016-10-30,Ath Bilbao,Osasuna,1.4373,0.338045,1.4373,0.338045,8,2,3.32,16.055555555555557,1,1,D
5725,EPL,2016-10-30,Southampton,Chelsea,0.422364,1.14759,0.422364,1.14759,5,8,7.172413793103448,12.473684210526317,0,2,A
17308,Ligue_1,2016-10-30,Rennes,Metz,0.878057,0.745738,0.878057,0.745738,5,4,9.791666666666666,11.91304347826087,1,0,H
21043,RFPL,2016-10-30,FK Anzi Makhackala,Krasnodar,0.478123,0.576885,0.478123,0.576885,5,4,4.606060606060606,8.029411764705882,0,0,D
9970,Bundesliga,2016-10-30,FC Koln,Hamburg,2.93112,0.307566,2.17358,0.307566,4,1,6.916666666666667,14.423076923076923,3,0,H
2023,La_liga,2016-10-30,Betis,Espanol,0.72975,0.750127,0.72975,0.750127,5,3,6.92,13.5,0,1,A
1757,La_liga,2016-10-30,Las Palmas,Celta,2.07556,1.23697,1.33228,1.23697,6,5,2.6923076923076925,16.681818181818183,3,3,D
17346,Ligue_1,2016-10-30,Marseille,Bordeaux,0.67475,0.155588,0.67475,0.155588,3,3,12.318181818181818,19.347826086956523,0,0,D
13364,Serie_A,2016-10-30,Sampdoria,Inter,0.821852,2.47165,0.821852,2.47165,4,5,8.636363636363637,11.904761904761903,1,0,H
21193,RFPL,2016-10-31,Orenburg,FK Krylya Sovetov Samara,0.697814,0.415716,0.697814,0.415716,7,2,7.909090909090909,13.6875,1,0,H
20893,RFPL,2016-10-31,Rubin Kazan,Lokomotiv Moscow,0.936674,0.927407,0.936674,0.927407,2,5,7.925925925925926,12.578947368421051,2,0,H
13250,Serie_A,2016-10-31,Udinese,Torino,2.11839,1.18042,2.11839,1.18042,1,6,20.714285714285715,6.833333333333333,2,2,D
1605,La_liga,2016-10-31,La Coruna,Valencia,1.3997,1.03333,1.3997,1.03333,3,2,8.142857142857142,5.482758620689655,1,1,D
6105,EPL,2016-11-01,Stoke,Swansea,2.16407,1.10058,2.16407,1.10058,10,4,17.933333333333334,7.875,3,1,H
13820,Serie_A,2016-11-01,Cagliari,Palermo,0.672437,0.701202,0.672437,0.701202,5,4,6.9523809523809526,6.791666666666667,2,1,H
9631,Bundesliga,2016-11-04,Hertha,Mgladbach,1.66602,0.636014,1.66602,0.636014,7,6,9.647058823529411,10.5,3,0,H
17423,Ligue_1,2016-11-04,Montpellier,Marseille,1.74085,1.46558,1.74085,1.46558,8,4,21.571428571428573,7.35,3,1,H
1530,La_liga,2016-11-04,Malaga,Sp Gijon,1.92978,1.27243,1.92978,1.27243,5,7,5.764705882352941,6.814814814814815,3,2,H
21254,RFPL,2016-11-05,Tomsk,Spartak Moscow,0.281579,0.759305,0.281579,0.759305,0,6,6.8108108108108105,5.533333333333333,0,1,A
20834,RFPL,2016-11-05,Ufa,Rubin Kazan,2.79396,1.95216,2.03968,1.19789,6,6,9.2,9.0,2,3,A
2100,La_liga,2016-11-05,Granada,La Coruna,2.10437,1.71185,2.10437,1.71185,5,5,6.625,11.63157894736842,1,1,D
21074,RFPL,2016-11-05,FK Krylya Sovetov Samara,Ural,1.84756,1.06537,1.84756,1.06537,9,7,8.72,21.08333333333333,2,2,D
10005,Bundesliga,2016-11-05,Freiburg,Wolfsburg,0.916201,2.12583,0.916201,1.36806,2,4,9.4,8.212121212121213,0,3,A
9767,Bundesliga,2016-11-05,Ingolstadt,Augsburg,0.587399,1.15792,0.587399,1.15792,5,4,8.826086956521738,10.25,0,2,A
9461,Bundesliga,2016-11-05,Bayern Munich,Hoffenheim,1.49595,0.24666,1.49595,0.24666,15,2,7.206896551724138,11.65625,1,1,D
9529,Bundesliga,2016-11-05,Leverkusen,Darmstadt,0.674028,0.863248,0.674028,0.863248,11,0,4.88,13.392857142857142,3,2,H
9495,Bundesliga,2016-11-05,Hamburg,Dortmund,0.716262,2.88584,0.716262,2.88584,4,6,11.03225806451613,4.027777777777778,2,5,A
6182,EPL,2016-11-05,Man City,Middlesbrough,2.49606,0.208762,2.49606,0.208762,15,1,5.28,11.666666666666666,1,1,D
5954,EPL,2016-11-05,West Ham,Stoke,0.404528,0.81046,0.404528,0.81046,2,5,10.117647058823527,18.47058823529412,1,1,D
6334,EPL,2016-11-05,Burnley,Crystal Palace,2.25738,2.05902,2.25738,1.29785,3,11,19.6,7.454545454545454,3,2,H
5688,EPL,2016-11-05,Bournemouth,Sunderland,2.6457,1.13672,2.6457,0.375547,24,6,4.3,10.208333333333334,1,2,A
1644,La_liga,2016-11-05,Sociedad,Ath Madrid,1.99325,0.581093,0.507208,0.581093,1,4,5.9,10.733333333333333,2,0,H
21014,RFPL,2016-11-05,Lokomotiv Moscow,FK Anzi Makhackala,2.37717,0.542057,1.6229,0.542057,7,5,17.941176470588236,14.85,4,0,H
17613,Ligue_1,2016-11-05,Monaco,Nancy,4.50655,0.327456,2.98636,0.327456,8,6,10.736842105263158,9.0,6,0,H
13707,Serie_A,2016-11-05,Torino,Cagliari,2.84168,0.46731,2.08038,0.46731,2,1,7.606060606060606,27.933333333333334,5,1,H
2176,La_liga,2016-11-05,Osasuna,Alaves,0.471469,1.62667,0.471469,0.883397,4,0,9.0,5.625,0,1,A
9937,Bundesliga,2016-11-05,Ein Frankfurt,FC Koln,0.860348,0.638081,0.860348,0.638081,5,8,8.18421052631579,12.136363636363637,1,0,H
5916,EPL,2016-11-05,Chelsea,Everton,1.94078,0.0131321,1.94078,0.0131321,12,1,13.047619047619047,13.357142857142858,5,0,H
17461,Ligue_1,2016-11-05,Angers,Lille,1.04359,0.280156,1.04359,0.280156,7,1,21.045454545454547,9.291666666666666,1,0,H
17765,Ligue_1,2016-11-05,Lyon,Bastia,2.8154,0.643765,2.05531,0.643765,7,0,5.5,16.571428571428573,2,1,H
17727,Ligue_1,2016-11-05,Bordeaux,Lorient,0.568407,0.341301,0.568407,0.341301,2,5,14.0,15.714285714285714,2,1,H
17499,Ligue_1,2016-11-05,Nantes,Toulouse,1.28322,1.25678,1.28322,0.496812,5,1,6.25,9.655172413793103,1,1,D
17879,Ligue_1,2016-11-05,Dijon,Guingamp,2.31365,0.556753,2.31365,0.556753,3,7,14.26086956521739,9.318181818181818,3,3,D
1758,La_liga,2016-11-05,Las Palmas,Eibar,1.59273,0.983024,0.84945,0.983024,9,3,7.388888888888889,8.833333333333334,1,0,H
13441,Serie_A,2016-11-05,Napoli,Lazio,0.713297,0.414383,0.713297,0.414383,8,4,8.03125,16.384615384615383,1,1,D
1948,La_liga,2016-11-06,Real Madrid,Leganes,2.62943,0.273683,2.62943,0.273683,5,1,6.454545454545454,14.1875,3,0,H
13745,Serie_A,2016-11-06,Pescara,Empoli,2.53565,2.50908,2.53565,2.50908,13,9,6.333333333333333,10.64,0,4,A
6030,EPL,2016-11-06,Arsenal,Tottenham,0.675745,1.19585,0.675745,0.434685,9,3,6.951219512195122,6.8,1,1,D
20924,RFPL,2016-11-06,FK Rostov,Arsenal Tula,2.09016,0.238439,2.09016,0.238439,9,6,7.37037037037037,11.0,4,1,H
17385,Ligue_1,2016-11-06,Caen,Nice,1.85885,0.276349,1.09875,0.276349,4,2,19.772727272727277,6.0,1,0,H
13403,Serie_A,2016-11-06,Sassuolo,Atalanta,1.04128,1.3028,1.04128,1.3028,3,4,11.095238095238097,9.25,0,3,A
13593,Serie_A,2016-11-06,Chievo,Juventus,1.10586,2.13748,0.344563,2.13748,3,3,15.285714285714286,7.869565217391305,1,2,A
13326,Serie_A,2016-11-06,Genoa,Udinese,1.32186,0.870902,1.32186,0.870902,8,2,6.096774193548387,14.041666666666666,1,1,D
20954,RFPL,2016-11-06,Akhmat Grozny,Zenit,1.69368,1.37192,1.69368,1.37192,3,3,10.304347826086955,6.32,2,1,H
13289,Serie_A,2016-11-06,Palermo,Milan,1.03556,1.03836,1.03556,1.03836,2,2,10.64,11.695652173913045,1,2,A
6296,EPL,2016-11-06,Hull,Southampton,0.561215,2.03046,0.561215,1.26929,3,13,30.454545454545453,6.769230769230769,2,1,H
6144,EPL,2016-11-06,Liverpool,Watford,4.18366,0.771133,4.18366,0.771133,17,5,6.161290322580645,16.470588235294116,6,1,H
10039,Bundesliga,2016-11-06,RB Leipzig,Mainz,2.98005,0.510631,2.98005,0.510631,9,3,6.648648648648648,6.171428571428572,3,1,H
6068,EPL,2016-11-06,Swansea,Man United,0.51266,1.00006,0.51266,1.00006,1,10,26.58823529411765,11.68,1,3,A
1682,La_liga,2016-11-06,Espanol,Ath Bilbao,0.277247,0.151209,0.277247,0.151209,3,2,7.931034482758621,9.1,0,0,D
1986,La_liga,2016-11-06,Celta,Valencia,0.571273,1.44482,0.571273,0.701668,9,1,5.342857142857143,10.791666666666666,2,1,H
17841,Ligue_1,2016-11-06,Metz,St Etienne,0.687109,0.521897,0.687109,0.521897,8,4,10.347826086956522,10.666666666666666,0,0,D
20864,RFPL,2016-11-06,CSKA Moscow,Amkar,1.61082,0.496125,0.856544,0.496125,6,1,4.466666666666667,9.434782608695652,2,2,D
21134,RFPL,2016-11-06,Krasnodar,Orenburg,1.20411,0.380994,1.20411,0.380994,5,2,3.6875,18.0,3,3,D
9699,Bundesliga,2016-11-06,Schalke 04,Werder Bremen,2.84842,1.0143,2.84842,0.256518,4,11,8.857142857142858,10.833333333333334,3,1,H
5764,EPL,2016-11-06,Leicester,West Brom,0.629678,0.78196,0.629678,0.78196,5,1,8.736842105263158,9.851851851851851,1,2,A
13630,Serie_A,2016-11-06,Fiorentina,Sampdoria,1.57162,0.799869,1.57162,0.799869,7,3,8.1,10.375,1,1,D
13479,Serie_A,2016-11-06,Inter,Crotone,2.49682,0.248518,1.73552,0.248518,4,1,2.878787878787879,30.545454545454547,3,0,H
2062,La_liga,2016-11-06,Villarreal,Betis,1.38858,0.28961,1.38858,0.28961,8,2,7.722222222222222,10.772727272727272,2,0,H
1568,La_liga,2016-11-06,Sevilla,Barcelona,1.54978,2.17981,1.54978,2.17981,12,17,9.129032258064516,7.1891891891891895,1,2,A
17233,Ligue_1,2016-11-06,Paris SG,Rennes,2.56751,0.181636,2.56751,0.181636,10,1,9.666666666666666,20.272727272727277,4,0,H
13099,Serie_A,2016-11-06,Roma,Bologna,3.45114,0.78738,3.45114,0.78738,17,6,6.787878787878788,17.705882352941178,3,0,H
21225,RFPL,2016-11-18,Arsenal Tula,CSKA Moscow,0.285662,1.12217,0.285662,1.12217,1,14,22.33333333333333,4.961538461538462,0,1,A
20895,RFPL,2016-11-18,Rubin Kazan,FK Rostov,0.245227,0.32163,0.245227,0.32163,2,5,12.64,5.828571428571428,0,0,D
17804,Ligue_1,2016-11-18,Lorient,Monaco,1.14162,1.59088,1.14162,1.59088,4,3,9.166666666666666,9.041666666666666,0,3,A
9530,Bundesliga,2016-11-18,Leverkusen,RB Leipzig,1.85187,1.13026,1.09409,1.13026,8,9,4.285714285714286,6.777777777777778,2,3,A
17196,Ligue_1,2016-11-18,Lille,Lyon,0.517087,1.57175,0.517087,1.57175,4,10,11.03125,6.857142857142857,0,1,A
2025,La_liga,2016-11-18,Betis,Las Palmas,0.590307,0.358719,0.590307,0.358719,2,4,8.340425531914894,5.5,2,0,H
21195,RFPL,2016-11-19,Orenburg,Lokomotiv Moscow,0.193962,0.595465,0.193962,0.595465,5,4,10.633333333333333,8.666666666666666,1,1,D
1607,La_liga,2016-11-19,La Coruna,Sevilla,0.382392,2.28865,0.382392,2.28865,0,13,14.55,5.047619047619048,2,3,A
6221,EPL,2016-11-19,Man United,Arsenal,0.511462,0.575813,0.511462,0.575813,4,5,6.390243902439025,10.666666666666666,1,1,D
13594,Serie_A,2016-11-19,Chievo,Cagliari,1.20696,0.319548,1.20696,0.319548,8,8,7.615384615384615,7.606060606060606,1,0,H
21045,RFPL,2016-11-19,FK Anzi Makhackala,Ufa,0.194057,0.310773,0.194057,0.310773,2,4,7.666666666666667,9.448275862068966,0,1,A
9598,Bundesliga,2016-11-19,Augsburg,Hertha,1.1004,1.42162,1.1004,1.42162,2,2,17.9,9.857142857142858,0,0,D
9734,Bundesliga,2016-11-19,Mainz,Freiburg,2.51061,2.46211,1.75284,2.46211,4,11,8.485714285714286,6.238095238095238,4,2,H
9904,Bundesliga,2016-11-19,Wolfsburg,Schalke 04,0.273387,1.12414,0.273387,1.12414,2,2,7.5,4.3,0,1,A
9870,Bundesliga,2016-11-19,Mgladbach,FC Koln,2.04672,0.413052,2.04672,0.413052,12,1,8.545454545454545,10.387096774193548,1,2,A
9802,Bundesliga,2016-11-19,Darmstadt,Ingolstadt,1.92547,1.18409,1.92547,1.18409,7,5,5.464285714285714,6.055555555555555,0,1,A
5727,EPL,2016-11-19,Southampton,Liverpool,0.0942055,1.68802,0.0942055,1.68802,0,11,19.11764705882353,4.439024390243903,0,0,D
6259,EPL,2016-11-19,Watford,Leicester,0.7197,1.19686,0.7197,0.435691,5,6,9.095238095238097,5.107142857142857,2,1,H
5651,EPL,2016-11-19,Everton,Swansea,1.54877,1.07471,1.54877,0.31354,2,3,5.64,12.95,1,1,D
5879,EPL,2016-11-19,Crystal Palace,Man City,0.431559,1.39421,0.431559,1.39421,2,6,6.705882352941177,5.409090909090909,1,2,A
5841,EPL,2016-11-19,Sunderland,Hull,0.951511,1.25065,0.951511,1.25065,8,9,16.0,10.666666666666666,3,0,H
6107,EPL,2016-11-19,Stoke,Bournemouth,1.60429,1.24012,0.843118,1.24012,8,4,6.541666666666667,6.035714285714286,0,1,A
1873,La_liga,2016-11-19,Barcelona,Malaga,1.44819,0.55807,1.44819,0.55807,11,0,2.269230769230769,14.31578947368421,0,0,D
17234,Ligue_1,2016-11-19,Paris SG,Nantes,1.52321,0.665853,0.763114,0.665853,8,2,7.416666666666667,24.347826086956523,2,0,H
13252,Serie_A,2016-11-19,Udinese,Napoli,0.336535,1.77046,0.336535,1.77046,2,7,24.35,9.421052631578949,1,2,A
5993,EPL,2016-11-19,Tottenham,West Ham,2.53396,1.76706,1.77279,1.0059,5,4,4.741935483870968,14.576923076923077,3,2,H
9836,Bundesliga,2016-11-19,Dortmund,Bayern Munich,1.55352,0.929514,1.55352,0.929514,7,14,18.25,5.15625,1,0,H
2139,La_liga,2016-11-19,Eibar,Celta,0.911921,0.589399,0.911921,0.589399,3,4,11.88,6.833333333333333,1,0,H
17310,Ligue_1,2016-11-19,Rennes,Angers,1.62946,0.326614,1.62946,0.326614,2,1,9.321428571428571,13.413793103448276,1,1,D
17272,Ligue_1,2016-11-19,Bastia,Montpellier,0.701853,1.42011,0.701853,1.42011,4,4,9.44,13.4,1,1,D
17652,Ligue_1,2016-11-19,Toulouse,Metz,0.924809,1.05651,0.924809,0.29641,6,0,5.0,15.529411764705882,1,2,A
17918,Ligue_1,2016-11-19,Nancy,Dijon,1.12749,1.17526,1.12749,0.41517,5,2,5.730769230769231,5.892857142857143,1,0,H
13214,Serie_A,2016-11-19,Juventus,Pescara,1.75422,0.895007,1.75422,0.895007,6,5,9.214285714285714,17.434782608695652,3,0,H
1721,La_liga,2016-11-19,Ath Madrid,Real Madrid,1.0815,2.03273,1.0815,1.28946,8,5,8.131578947368421,12.444444444444445,0,3,A
2215,La_liga,2016-11-20,Alaves,Espanol,0.570571,1.26246,0.570571,0.519183,5,0,7.103448275862069,18.41176470588235,0,1,A
21135,RFPL,2016-11-20,Krasnodar,Ural,0.969496,0.103506,0.969496,0.103506,10,2,5.909090909090909,19.166666666666668,3,0,H
13366,Serie_A,2016-11-20,Sampdoria,Sassuolo,2.54447,1.14682,1.78317,1.14682,5,4,4.594594594594595,11.272727272727272,3,2,H
17538,Ligue_1,2016-11-20,Guingamp,Bordeaux,1.55541,1.21317,1.55541,0.440486,7,1,9.32,15.157894736842104,1,1,D
13176,Serie_A,2016-11-20,Bologna,Palermo,0.604632,1.36701,0.604632,1.36701,5,1,11.125,9.038461538461538,3,1,H
13138,Serie_A,2016-11-20,Lazio,Genoa,1.79807,0.644182,1.03677,0.644182,10,5,12.705882352941176,6.75,3,1,H
13518,Serie_A,2016-11-20,Atalanta,Roma,1.6764,1.54094,0.915097,0.77964,12,7,6.621621621621622,6.892857142857143,2,1,H
13556,Serie_A,2016-11-20,Empoli,Fiorentina,0.773104,3.89131,0.773104,3.13001,8,4,9.84375,11.791666666666666,0,4,A
20805,RFPL,2016-11-20,Spartak Moscow,Amkar,0.780001,0.0454105,0.780001,0.0454105,7,2,5.173913043478261,11.28,1,0,H
13784,Serie_A,2016-11-20,Crotone,Torino,1.36886,1.0138,1.36886,1.0138,3,2,24.928571428571427,7.0588235294117645,0,2,A
9564,Bundesliga,2016-11-20,Hoffenheim,Hamburg,2.31892,1.80116,2.31892,1.80116,10,3,7.473684210526316,8.210526315789474,2,2,D
1797,La_liga,2016-11-20,Valencia,Granada,1.58094,0.622946,1.58094,0.622946,13,2,3.930232558139535,15.772727272727272,1,1,D
6373,EPL,2016-11-20,Middlesbrough,Chelsea,0.55976,1.68738,0.55976,1.68738,2,20,12.416666666666666,10.310344827586206,0,1,A
17348,Ligue_1,2016-11-20,Marseille,Caen,1.77295,0.0680543,1.77295,0.0680543,5,1,5.65,21.9375,1,0,H
20985,RFPL,2016-11-20,Zenit,FK Krylya Sovetov Samara,1.52349,1.56252,0.769211,1.56252,10,4,13.642857142857142,11.947368421052632,3,1,H
9666,Bundesliga,2016-11-20,Werder Bremen,Ein Frankfurt,1.03212,1.62014,1.03212,1.62014,7,5,11.8,6.323529411764706,1,2,A
1911,La_liga,2016-11-20,Sp Gijon,Sociedad,0.197028,2.1535,0.197028,2.1535,3,12,14.32,9.095238095238097,1,3,A
13670,Serie_A,2016-11-20,Milan,Inter,0.652106,1.59912,0.652106,1.59912,1,10,9.1,4.5,2,2,D
1835,La_liga,2016-11-20,Ath Bilbao,Villarreal,2.15189,0.173272,2.15189,0.173272,5,1,8.5,10.727272727272728,1,0,H
17690,Ligue_1,2016-11-20,St Etienne,Nice,1.61342,1.17968,1.61342,1.17968,5,5,11.951219512195122,18.09090909090909,0,1,A
20955,RFPL,2016-11-21,Akhmat Grozny,Tomsk,0.293462,0.0181321,0.293462,0.0181321,6,1,3.1555555555555554,10.68,0,0,D
2253,La_liga,2016-11-21,Leganes,Osasuna,1.6402,0.164701,1.6402,0.164701,3,1,6.483870967741935,6.611111111111111,2,0,H
5803,EPL,2016-11-22,West Brom,Burnley,1.40512,0.571005,1.40512,0.571005,3,2,21.428571428571427,8.727272727272727,4,0,H
20836,RFPL,2016-11-25,Ufa,Orenburg,1.33069,0.235916,0.447228,0.235916,7,0,7.608695652173913,11.173913043478262,1,0,H
10007,Bundesliga,2016-11-25,Freiburg,RB Leipzig,0.683397,1.90539,0.683397,1.90539,3,7,12.217391304347826,9.5,1,4,A
17311,Ligue_1,2016-11-25,Rennes,Toulouse,1.2415,1.70946,1.2415,1.70946,2,7,11.61904761904762,5.5,1,0,H
2140,La_liga,2016-11-25,Eibar,Betis,2.55337,0.347362,2.55337,0.347362,5,0,7.428571428571429,13.952380952380953,3,1,H
21106,RFPL,2016-11-26,Amkar,Arsenal Tula,1.34289,0.146982,1.34289,0.146982,4,6,6.892857142857143,9.375,1,0,H
20866,RFPL,2016-11-26,CSKA Moscow,Rubin Kazan,0.945601,1.17545,0.945601,1.17545,10,0,4.71875,8.586206896551724,0,0,D
1532,La_liga,2016-11-26,Malaga,La Coruna,1.28044,2.70531,0.537159,1.96203,2,5,13.454545454545457,6.0,4,3,H
6336,EPL,2016-11-26,Burnley,Man City,0.475642,2.25698,0.475642,2.25698,4,18,14.85,4.0,1,2,A
21016,RFPL,2016-11-26,Lokomotiv Moscow,Ural,0.790285,0.0842728,0.790285,0.0842728,16,2,4.333333333333333,10.904761904761903,1,1,D
9973,Bundesliga,2016-11-26,FC Koln,Augsburg,1.38658,0.50809,1.38658,0.50809,4,2,6.954545454545454,16.347826086956523,0,0,D
9871,Bundesliga,2016-11-26,Mgladbach,Hoffenheim,1.845,0.827583,1.845,0.827583,10,10,15.107142857142858,9.642857142857142,1,1,D
9939,Bundesliga,2016-11-26,Ein Frankfurt,Dortmund,0.686336,1.66759,0.686336,1.66759,2,8,10.5,4.0,2,1,H
9497,Bundesliga,2016-11-26,Hamburg,Werder Bremen,2.17271,1.21396,2.17271,1.21396,10,5,6.222222222222222,7.666666666666667,2,2,D
9769,Bundesliga,2016-11-26,Ingolstadt,Wolfsburg,3.68791,0.504027,2.93013,0.504027,10,2,11.107142857142858,5.076923076923077,1,1,D
6070,EPL,2016-11-26,Swansea,Crystal Palace,3.3955,2.28156,3.3955,2.28156,8,5,5.153846153846154,8.590909090909092,5,4,H
20956,RFPL,2016-11-26,Akhmat Grozny,Spartak Moscow,0.702234,0.240366,0.702234,0.240366,2,1,6.303030303030303,5.724137931034483,0,1,A
6146,EPL,2016-11-26,Liverpool,Sunderland,2.02461,0.291073,1.26344,0.291073,17,3,4.352941176470588,25.923076923076923,2,0,H
6298,EPL,2016-11-26,Hull,West Brom,0.424457,1.40213,0.424457,1.40213,2,3,10.15,18.933333333333334,1,1,D
5766,EPL,2016-11-26,Leicester,Middlesbrough,2.0478,0.425252,0.525466,0.425252,7,6,11.814814814814817,6.727272727272728,2,2,D
1950,La_liga,2016-11-26,Real Madrid,Sp Gijon,2.90122,1.46445,2.15795,0.721172,6,7,7.78125,9.258064516129032,2,1,H
17615,Ligue_1,2016-11-26,Monaco,Marseille,2.36362,0.724288,2.36362,0.724288,6,5,9.266666666666667,16.541666666666668,4,0,H
13709,Serie_A,2016-11-26,Torino,Chievo,1.0585,0.902262,1.0585,0.902262,9,6,10.48148148148148,11.95,2,1,H
1684,La_liga,2016-11-26,Espanol,Leganes,1.21595,0.205225,1.21595,0.205225,2,3,6.823529411764706,5.2407407407407405,3,0,H
5918,EPL,2016-11-26,Chelsea,Tottenham,1.24948,0.422568,1.24948,0.422568,7,3,9.153846153846152,6.2727272727272725,2,1,H
9463,Bundesliga,2016-11-26,Bayern Munich,Leverkusen,1.68783,1.26793,1.68783,1.26793,12,5,13.117647058823527,15.333333333333334,2,1,H
17729,Ligue_1,2016-11-26,Bordeaux,Dijon,1.68047,0.762821,1.68047,0.762821,4,8,6.0625,6.372093023255814,3,2,H
17387,Ligue_1,2016-11-26,Caen,Guingamp,1.09524,1.04415,1.09524,1.04415,1,9,14.38888888888889,10.875,1,1,D
17425,Ligue_1,2016-11-26,Montpellier,Nancy,0.642833,0.3552,0.642833,0.3552,5,0,16.46153846153846,10.357142857142858,0,0,D
17843,Ligue_1,2016-11-26,Metz,Lorient,1.36754,2.24203,1.36754,1.48193,4,4,16.5,9.0,3,3,D
17501,Ligue_1,2016-11-26,Nantes,Lille,0.233622,0.342108,0.233622,0.342108,1,1,5.657894736842105,11.64,0,0,D
13557,Serie_A,2016-11-26,Empoli,Milan,1.52699,0.781264,1.52699,0.781264,11,7,14.586206896551724,10.666666666666666,1,4,A
1570,La_liga,2016-11-26,Sevilla,Valencia,0.217327,0.481054,0.217327,0.481054,7,3,4.903225806451613,8.378378378378379,2,1,H
21076,RFPL,2016-11-27,FK Krylya Sovetov Samara,Tomsk,1.71672,0.463719,1.71672,0.463719,11,0,5.5,7.6875,3,0,H
2064,La_liga,2016-11-27,Villarreal,Alaves,1.92523,1.58373,1.92523,1.58373,7,3,9.35,13.789473684210526,0,2,A
13291,Serie_A,2016-11-27,Palermo,Lazio,0.704882,1.51663,0.704882,1.51663,2,8,11.06896551724138,7.636363636363637,0,1,A
6260,EPL,2016-11-27,Watford,Stoke,0.541915,0.704736,0.541915,0.704736,4,2,5.026315789473684,7.681818181818182,0,1,A
20926,RFPL,2016-11-27,FK Rostov,FK Anzi Makhackala,2.30438,1.22221,2.30438,1.22221,12,5,5.566666666666666,12.954545454545457,2,0,H
13823,Serie_A,2016-11-27,Cagliari,Udinese,2.05523,0.920373,1.29393,0.920373,7,5,8.310344827586206,6.67741935483871,2,1,H
13177,Serie_A,2016-11-27,Bologna,Atalanta,0.272072,1.31773,0.272072,1.31773,1,4,12.421052631578949,14.61111111111111,0,2,A
17463,Ligue_1,2016-11-27,Angers,St Etienne,1.96494,1.16621,1.20484,1.16621,2,2,9.576923076923077,9.88888888888889,1,2,A
13785,Serie_A,2016-11-27,Crotone,Sampdoria,0.573257,1.42112,0.573257,1.42112,7,3,14.16,6.631578947368421,1,1,D
13328,Serie_A,2016-11-27,Genoa,Juventus,3.14346,1.35797,3.14346,1.35797,2,10,10.826086956521738,6.304347826086956,3,1,H
6032,EPL,2016-11-27,Arsenal,Bournemouth,2.8697,2.0491,2.8697,1.28793,21,6,8.074074074074074,12.38888888888889,3,1,H
9701,Bundesliga,2016-11-27,Schalke 04,Darmstadt,2.7318,1.26539,1.97402,1.26539,7,2,6.727272727272728,21.38888888888889,3,1,H
2178,La_liga,2016-11-27,Osasuna,Ath Madrid,1.15264,1.48301,0.409361,1.48301,5,2,12.846153846153848,10.842105263157896,0,3,A
17577,Ligue_1,2016-11-27,Nice,Bastia,2.03598,1.03264,2.03598,1.03264,4,1,8.85,17.892857142857142,1,1,D
