league,date,home_team,away_team,hm_odds,dr_odds,aw_odds,hmGfAtHm,hmGagAtHm,hmWatHm,hmDrAtHm,hmLosAtHm,awGfAtAw,awGagAtAw,awWatAw,awDrAtAw,awLosAtAw,ftr
F1,04/12/2019 00:00:00,St Etienne,Nice,2.30,3.30,3.20,1.0484379667903658,0.7238652856878088,0.34964429054190327,0.49693621725563847,0.153419492202458,0.8307077337422176,1.5821344421695998,0.19042072703360777,0.08086705308488402,0.7287122198815082,H
SC0,04/12/2019 00:00:00,St Mirren,Motherwell,2.75,3.50,2.40,0.998938503975096,0.7205719613764947,0.43346586897298617,0.26615698021821804,0.30037715080879585,1.1161339040679366,1.6800134007259273,0.31984717506579624,0.1188961446238546,0.5612566803103493,A
F1,04/12/2019 00:00:00,Toulouse,Monaco,3.80,3.75,1.90,1.1413622460346788,1.8331846099198725,0.3168117667044443,0.07975430748487551,0.6034339258106801,0.7018763386600009,1.5185725478942367,0.13890716373915207,0.24490818421766056,0.6161846520431873,A
E0,04/12/2019 00:00:00,Wolves,West Ham,1.75,3.70,4.75,1.4215789229546776,1.2277797634454293,0.3561821576477338,0.5376522364832591,0.10616560586900711,1.0327936903671777,1.273958217766553,0.3582309136013565,0.31244579719399407,0.32932328920464926,H
E0,05/12/2019 00:00:00,Arsenal,Brighton,1.57,4.33,5.50,1.7967420118450868,1.4452104415924865,0.35652172672570553,0.6052810207468308,0.03819725252746391,0.765276397591042,1.805292425694546,0.0828782906611824,0.1910745578205141,0.7260471515183035,A
E0,05/12/2019 00:00:00,Sheffield United,Newcastle,1.83,3.40,4.60,1.5137390569936864,0.9878528771649762,0.4626865981927415,0.2153521497432835,0.3219612520639751,1.0027239104963102,2.0272762625869007,0.3270649904712045,0.04046796991975671,0.6324670396090388,A
N1,06/12/2019 00:00:00,Ajax,Willem II,1.08,10.00,23.00,4.035283836047253,0.46640730346922754,1,0,0,1.5750217365417298,2.2204068787915605,0.3467315526881425,0.21855590739081063,0.43471253992104675,A
SP2,06/12/2019 00:00:00,Albacete,Extremadura UD,2.05,3.10,4.00,0.6194184925264407,1.188997316609227,0.30414162386220783,0.1057360481377155,0.5901223280000765,0.970729976160967,1.724099415239807,0.250269679293193,0.16899645168541103,0.580733869021396,D
SP2,06/12/2019 00:00:00,Alcorcon,Oviedo,2.20,2.87,3.80,0.8192888629906078,1.2495445272462316,0.3461648831048138,0.1106895103482764,0.5431456065469098,1.1398342735103306,1.995873722970638,0.21295067442439156,0,0.7870493255756085,A
I2,06/12/2019 00:00:00,Benevento,Trapani,1.40,4.20,9.00,1.9165106556776117,0.46910462829591115,0.8128880600811949,0.1524598908701242,0.03465204904868093,1.2971348054398706,1.9229966883650875,0.3156472585810736,0.14701921999506593,0.5373335214238604,H
D2,06/12/2019 00:00:00,Bielefeld,Karlsruhe,1.60,4.33,5.00,1.3596916022712735,1.0877995363358568,0.3381495074147185,0.5015866121737488,0.16026388041153264,1.2377829115403365,2.10259559352362,0.07966741156570742,0.5439938177261534,0.3763387707081392,D
P1,06/12/2019 00:00:00,Boavista,Benfica,7.00,3.60,1.55,1.2352550413815067,0.6627981353737402,0.4484526974965066,0.3670760208256002,0.18447128167789303,2.3937285061178932,0.5942321587835361,1,0,0,A
D1,06/12/2019 00:00:00,Ein Frankfurt,Hertha,1.80,3.90,4.20,1.94439750124923,1.2642732190935988,0.4695767303853687,0.2762401888384797,0.25418308077615176,1.076665748749025,1.8869783340008577,0.16401050021258606,0.2656167298751658,0.5703727699122482,D
T1,06/12/2019 00:00:00,Fenerbahce,Genclerbirligi,1.45,4.50,6.50,2.5417831130023494,1.0761671607249166,0.6669229793981455,0.19532340246977659,0.1377536181320781,2.2151409790986327,1.4918077523858349,0.3928481929910531,0.32491132139602386,0.28224048561292303,H
D2,06/12/2019 00:00:00,Hamburg,Heidenheim,1.55,4.00,5.75,2.6977624625156875,0.7446596869223913,0.8338322339025211,0.12149516714923203,0.04467259894824662,1.2546164738722994,1.5541730625426713,0.16263912493777574,0.5208884394508382,0.3164724356113861,A
I1,06/12/2019 00:00:00,Inter,Roma,1.90,3.80,3.80,1.8114936497665854,0.9126420083702831,0.7094605700323943,0.17300813028793452,0.11753129967967126,1.5356026766145885,0.7319546650901141,0.5194781989323425,0.3337416565644931,0.14678014450316446,D
F1,06/12/2019 00:00:00,Lille,Brest,1.36,4.75,9.50,1.8488614975153703,0.39931422863097826,0.7431446438313969,0.2568553561686032,0,0.8178759604886723,1.658456972900537,0.17354488169045681,0.19841990606288762,0.6280352122466556,H
SP2,06/12/2019 00:00:00,Malaga,Tenerife,1.85,3.20,4.75,1.282167753808272,1.1320643685089917,0.21692952660502954,0.5784138297841779,0.20465664361079253,1.2666463583773357,1.028106204972834,0.33930997631362925,0.2602080098606621,0.4004820138257087,H
E1,06/12/2019 00:00:00,Millwall,Nottm Forest,2.50,3.20,2.90,1.6401730086143165,1.1377740355054982,0.5108445677511537,0.35714791149275155,0.13200752075609445,1.5614535631984492,0.7256155531693639,0.515915804286456,0.37430393440226684,0.10978026131127712,D
F1,06/12/2019 00:00:00,Nimes,Lyon,5.00,3.80,1.70,1.257802280685364,0.9239040355671556,0.3625735644557831,0.3546141435397987,0.2828122920044181,1.7563316068208643,1.407596231943613,0.4595208113096324,0.19966998807895156,0.3408092006114161,A
SP1,06/12/2019 00:00:00,Villarreal,Ath Madrid,3.60,3.30,2.15,2.245793785846731,1.4008778459863316,0.4511595547824929,0.3745351136814943,0.17430533153601266,0.8923331678830939,0.8712985238477178,0.2374704250144449,0.6190075031197502,0.14352207186580493,D
B1,06/12/2019 00:00:00,Waasland-Beveren,Antwerp,6.00,4.00,1.53,1.0868675052564127,2.2487068518214834,0.1213031809252728,0.3090026617871918,0.5696941572875355,1.3166763119767757,1.8309986678831154,0.1634265737403318,0.39245382783918625,0.44411959842048193,A
G1,07/12/2019 00:00:00,AEK,Panionios,1.28,5.50,10.00,1.948497171931718,1.3642668371677857,0.500867720092994,0.35476970886752046,0.14436257103948558,0.9523218033324302,2.3615083732707878,0.2481440181393795,0.1745183188605968,0.5773376630000238,H
SC3,07/12/2019 00:00:00,Albion Rvs,Queens Park,3.80,3.50,1.90,1.46680250114385,2.1132561030456505,0.35985309438315605,0.10264712255473467,0.5374997830621093,1.3674974513807068,1.3037215620260483,0.40807637859305307,0,0.5919236214069469,H
SP2,07/12/2019 00:00:00,Almeria,Mirandes,1.72,3.40,5.25,1.6995687981155996,0.7063961279343456,0.5936320299262343,0.30084545057916967,0.10552251949459598,1.2224746833057452,2.088890079713685,0.31292843100743084,0.20617265491448675,0.4808989140780823,H
T1,07/12/2019 00:00:00,Ankaragucu,Goztep,3.75,3.30,2.00,0.7862027271717712,1.7319610446334686,0.17549483549279482,0.3643434273108755,0.4601617371963296,0.7084368955074156,0.7851862935568861,0.39177721779740005,0.29315828126034954,0.3150645009422505,A
SC1,07/12/2019 00:00:00,Arbroath,Dundee,3.00,3.40,2.30,1.3203360961511266,0.7589496500590065,0.6001972353517675,0.2771515611387153,0.12265120350951701,1.3694695355739204,1.5331290256413093,0.33629681134134687,0.19804075054556433,0.4656624381130887,D
I1,07/12/2019 00:00:00,Atalanta,Verona,1.33,5.25,9.00,2.352520469548744,1.7486129850579566,0.41273595236084615,0.15347994808567983,0.4337840995534739,0.7675675693585297,1.2687399540632978,0.26530706255312975,0.20826691915199833,0.5264260182948719,H
D1,07/12/2019 00:00:00,Augsburg,Mainz,2.20,3.60,3.10,2.118092888165581,1.8726557616419706,0.34193232849807825,0.24392281757576734,0.4141448539261545,1.4541961172942188,2.810697719409371,0.34270438141534226,0,0.6572956185846578,H
P1,07/12/2019 00:00:00,Aves,Sp Braga,6.50,4.75,1.45,1.0833299647114043,1.4672015660696014,0.20374072546547922,0,0.7962592745345208,0.897296755052479,1.061297649027733,0.36209419973015683,0.10640504440824952,0.5315007558615934,H
SP1,07/12/2019 00:00:00,Barcelona,Mallorca,1.14,8.50,17.00,3.7357961502203234,0.9509837636417549,1,0,0,0.49087799586309544,1.9969270938306922,0.04071073162596484,0.05462500440222554,0.9046642639718099,H
EC,07/12/2019 00:00:00,Barnet,Fylde,2.35,3.30,3.00,1.9204953014251338,1.3538766921586298,0.43010106504188167,0.33894129798387795,0.23095763697424035,1.1804369986054333,1.7387059898365185,0.2530393014883063,0.1914911325210186,0.5554695659906751,H
EC,07/12/2019 00:00:00,Barrow,Aldershot,1.65,3.70,5.50,1.7565448651586097,0.77418135509729,0.6957731146737866,0.14621902367342318,0.15800786165279043,0.8180081953201142,1.8257415864420814,0.15907640577317633,0.35004676990930167,0.4908768243175219,H
E1,07/12/2019 00:00:00,Blackburn,Derby,2.00,3.50,3.80,1.5222414765147578,1.0338149055924477,0.5611887883240104,0.28026869688286493,0.1585425147931246,0.633971725443041,2.0165709120585964,0.069842774065863,0.3135029446247248,0.6166542813094121,H
E2,07/12/2019 00:00:00,Blackpool,Fleetwood Town,2.40,3.50,3.10,1.674782410169194,1.4329652644957378,0.5384720786789681,0.21165503539251418,0.24987288592851775,1.6619132951469264,1.8996287007497383,0.220112164565032,0.11909289417098014,0.660794941263988,H
E2,07/12/2019 00:00:00,Bolton,AFC Wimbledon,2.30,3.50,3.30,0.7180880310217089,0.8615490208247482,0.31759157069670657,0.43177105094541596,0.25063737835787775,1.1494679618818855,1.8660894744096215,0.1212706452758567,0.039292151267692414,0.8394372034564508,D
E0,07/12/2019 00:00:00,Bournemouth,Liverpool,7.00,5.25,1.40,1.1618518762120171,1.2229031526408087,0.3069181767414125,0.34546225822231286,0.3476195650362747,1.9174647320684544,0.7874411096287756,0.8615533261576327,0.13844667384236758,0,A
E3,07/12/2019 00:00:00,Bradford,Newport County,2.10,3.50,3.75,1.6554120157273655,0.7929360432591497,0.6684917933415719,0.11420599982935281,0.21730220682907525,0.9636164774307718,0.9195607853998282,0.29041009532717094,0.42018123862158857,0.2894086660512405,H
E2,07/12/2019 00:00:00,Bristol Rvs,Southend,1.53,4.33,7.00,1.419482603643431,1.0620458615089696,0.44977981692538327,0.4173419360442486,0.13287824703036819,1.0687521090435483,2.1886962669555974,0.09110166639384704,0.26191713341735706,0.6469812001887959,H
E2,07/12/2019 00:00:00,Burton,Lincoln,1.95,3.75,4.00,0.7782593745588783,0.5296192485598455,0.32611720296859725,0.45852233231692247,0.21536046471448023,0.7017055825459056,1.4652856940158356,0.07090473423951771,0.22016764476797712,0.7089276209925053,A
E3,07/12/2019 00:00:00,Cambridge,Plymouth,2.75,3.40,2.70,1.3984261278360548,0.9871522776897063,0.3521652321258838,0.32415642222134744,0.3236783456527688,0.9353538790774775,1.4916333026696165,0.33734862841929847,0.22186672918849787,0.44078464239220355,H
E1,07/12/2019 00:00:00,Cardiff,Barnsley,1.72,3.90,4.60,1.642279062388838,0.8488448115086106,0.6295514953796764,0.1982262257568137,0.17222227886351,0.7907262324643627,2.050968584752638,0,0.1994205731323265,0.8005794268676735,H
B1,07/12/2019 00:00:00,Cercle Brugge,Genk,5.00,4.00,1.61,1.0104815434644676,1.875099810494717,0.2573545768375246,0.17701473589945335,0.5656306872630219,1.443323448404922,1.7923427355089587,0.08716367279675644,0.44361315925415057,0.4692231679490929,A
EC,07/12/2019 00:00:00,Chesterfield,Bromley,3.00,3.40,2.30,1.392810677237751,2.0696007196095714,0.3043205857701095,0.15636274682619186,0.5393166674036984,1.3315311132113279,1.3613883845219519,0.3811189379341262,0.16319874103417445,0.4556823210316995,A
I2,07/12/2019 00:00:00,Chievo,Cremonese,1.90,3.40,4.00,1.507555882699632,1.1337256847691837,0.4831032966380518,0.43434861535066127,0.08254808801128712,0.8051816225778016,1.5674825125809795,0.16396816140345655,0.4056887190763163,0.4303431195202271,H
I2,07/12/2019 00:00:00,Cittadella,Salernitana,1.90,3.25,4.20,1.0978714830337626,1.1210864447239608,0.39263976671215395,0.3521031298332582,0.255257103454588,0.7047100440540328,1.4056565992570487,0.3072556738421766,0,0.6927443261578233,H
SC2,07/12/2019 00:00:00,Clyde,Forfar,2.00,3.40,3.75,1.8549720714886673,1.5037132115528542,0.2792729821810812,0.2524784221341215,0.4682485956847971,0.5640983337949975,1.5638466118020908,0.16151992511303767,0.1798816294009461,0.6585984454860161,D
E3,07/12/2019 00:00:00,Colchester,Salford,1.95,3.60,4.20,1.4693031612575485,0.8072184756993249,0.5753134232227304,0.18985255666966971,0.23483402010760002,1.5992710305441942,1.7448469090273018,0.386721214974789,0.265147269509759,0.34813151551545213,H
E2,07/12/2019 00:00:00,Coventry,Ipswich,2.45,3.40,3.10,1.361648594719264,0.7377165669610951,0.6605427452435971,0.22818162322855987,0.11127563152784321,1.1551688130001185,0.8055583302371313,0.7041299582932727,0.08567337983323516,0.21019666187349229,D
SC3,07/12/2019 00:00:00,Cowdenbeath,Elgin,2.70,3.40,2.50,1.4911459325771235,0.7985538400996651,0.8405165771492856,0,0.15948342285071443,1.240161553659934,1.2892526233336585,0.1262165046127139,0.5722594164881339,0.3015240788991523,D
EC,07/12/2019 00:00:00,Dag and Red,Maidenhead,1.90,3.60,3.80,2.0873091900754184,1.3071374515215888,0.47304714755778754,0.27009381432482865,0.2568590381173839,1.5332604467523632,1.7272586041964542,0.3934031990386586,0.07827521998364322,0.5283215809776981,A
N1,07/12/2019 00:00:00,Den Haag,Twente,2.30,3.50,2.90,1.6711176776526788,1.7549454807272211,0.2283470540106221,0.34383915678488086,0.427813789204497,1.1555599165993462,2.2820549153408334,0.22217375071902026,0.11018516135721378,0.667641087923766,D
E2,07/12/2019 00:00:00,Doncaster,Milton Keynes Dons,1.61,4.33,5.75,1.6777160756967004,1.0688640097816922,0.552894520713548,0.22225647223013303,0.22484900705631894,0.737879095878517,1.4342753056845818,0.13577071853439523,0,0.8642292814656046,D
D1,07/12/2019 00:00:00,Dortmund,Fortuna Dusseldorf,1.33,5.50,8.50,2.7649247531951544,1.2179062423943763,0.642567802780497,0.3141474441546459,0.043284753064857136,1.3810520086915312,2.048542542588977,0.08520768083120366,0.37225018729484505,0.5425421318739513,H
EC,07/12/2019 00:00:00,Dover Athletic,Boreham Wood,2.10,3.60,3.25,1.4024916156461553,1.7531662338875358,0.11518655282276276,0.3964828317183063,0.48833061545893114,1.3899381595801337,1.3673989617142808,0.2709515005824611,0.479431048068407,0.249617451349132,A
SC2,07/12/2019 00:00:00,Dumbarton,Montrose,2.30,3.75,2.70,1.4878463342631303,1.3851892189238293,0.4104914273203852,0.15576025730306753,0.43374831537654707,1.0996334768110014,0.9877069278081512,0.4361722758974715,0.23964010943715844,0.3241876146653702,A
SC1,07/12/2019 00:00:00,Dundee United,Alloa,1.25,5.50,12.00,3.032176526478616,0.5008432738207061,0.9660485613695519,0,0.033951438630448166,1.174297763366866,1.594423641224232,0.1340990596024933,0.4813042937012688,0.38459664669623794,H
SC1,07/12/2019 00:00:00,Dunfermline,Morton,1.72,4.00,4.20,2.015674346442738,1.009963933939226,0.5661917672433742,0.18080968922644902,0.2529985435301768,0.6453673271681354,2.5061739292965886,0.08175225682426088,0.036152501365217284,0.8820952418105218,H
SC2,07/12/2019 00:00:00,East Fife,Falkirk,4.75,3.75,1.70,1.3388841509877245,1.0143038835711216,0.3094161060152215,0.4729460004858274,0.21763789349895124,1.2038839222612825,0.6652937259588759,0.32114099129054574,0.5367823917682227,0.14207661694123153,D
EC,07/12/2019 00:00:00,Eastleigh,Ebbsfleet,1.80,3.60,4.33,1.5574233567886866,1.2986289829478268,0.4311790188720902,0.34783897100770006,0.22098201012020954,1.6788375033753593,1.8086516068453369,0.30157263794614675,0.2991094375854767,0.39931792446837666,D
I2,07/12/2019 00:00:00,Empoli,Ascoli,1.90,3.50,4.00,1.475376854586013,1.0001921990176974,0.3863548656732604,0.42961571531168863,0.18402941901505104,1.1360144071630969,1.6281641677934264,0.10397827734193706,0.3428086599722957,0.5532130626857671,H
E0,07/12/2019 00:00:00,Everton,Chelsea,3.50,3.75,2.00,1.203571572600718,1.2823392824426632,0.4400549969314165,0.15267356486093905,0.40727143820764433,2.404136151552163,1.7632520254701616,0.6190067084408004,0.08510893598666693,0.29588435557253273,H
E3,07/12/2019 00:00:00,Exeter,Northampton,2.10,3.50,3.75,1.4454006344516044,0.6078621360300649,0.5558959480969409,0.3347482884755981,0.10935576342746102,1.335175519524379,1.3162028693660317,0.3600470661364848,0.33326916017183206,0.30668377369168315,H
E3,07/12/2019 00:00:00,Forest Green,Scunthorpe,2.10,3.50,3.75,0.8129719254880188,0.6695804434990514,0.3522896263592858,0.4150114816723325,0.23269889196838175,1.1057892840201504,1.6509906468814621,0.1521690998393014,0.24477472027444958,0.603056179886249,A
D1,07/12/2019 00:00:00,Freiburg,Wolfsburg,2.90,3.50,2.40,1.6679147511677415,1.1006456961664017,0.4944576875655671,0.3523846474167416,0.15315766501769099,1.2330010432931198,1.0791270297954898,0.45644942397451294,0.2602417818483223,0.283308794177165,H
E1,07/12/2019 00:00:00,Fulham,Bristol City,1.66,4.00,5.00,1.9991437285961755,1.1500179721577244,0.6230994809954703,0.18359701687181712,0.19330350213271258,1.5094529135472947,1.8390058394519238,0.362452013318541,0.3820051743782537,0.25554281230320525,A
T1,07/12/2019 00:00:00,Galatasaray,Alanyaspor,1.85,3.80,3.75,1.3888442122236284,0.6639214382335435,0.5902987211207534,0.2248833886671762,0.18481789021207037,0.9009199709230183,1.2000334545948916,0.20691992811817192,0.4261625359058827,0.3669175359759455,H
B1,07/12/2019 00:00:00,Gent,Waregem,1.33,5.00,9.00,2.4970888046789224,0.6505335139737279,0.8260505017773755,0.1739494982226244,0,1.2707175030584932,1.1694269494389664,0.4360883979838749,0.34693284797708707,0.21697875403903794,H
E2,07/12/2019 00:00:00,Gillingham,Sunderland,3.00,3.40,2.50,1.207224424264108,1.3610673287436263,0.4149662138059465,0.0856416719757794,0.499392114218274,0.7980177848994646,1.4104439034952296,0.20138073638437057,0.2006656093144604,0.5979536543011689,H
SP1,07/12/2019 00:00:00,Granada,Alaves,2.20,3.10,3.50,1.1101412086379088,0.6664708137165292,0.5655971644550065,0.20804089144263982,0.2263619441023536,1.0942316687485594,2.2503554481986923,0.16880166160293436,0.13164574758756933,0.6995525908094963,H
D2,07/12/2019 00:00:00,Greuther Furth,Bochum,2.50,3.40,2.70,1.1799730024436434,1.0431004000861284,0.538759887977188,0.21840183056792256,0.24283828145488956,1.1296318207140432,1.5597033665270756,0.13526466721566918,0.38226582509251944,0.4824695076918114,H
E3,07/12/2019 00:00:00,Grimsby,Swindon,3.30,3.50,2.30,0.9605961704988194,1.3224503376776495,0.2856505547700973,0.35187709745549256,0.36247234777441034,2.0869599971368897,1.3692678836993795,0.5565628371523272,0.16619860277119722,0.27723856007647585,A
SC0,07/12/2019 00:00:00,Hamilton,St Mirren,2.87,3.20,2.50,1.2045203909404045,1.580019674954297,0.22595224232691483,0.29817510726178653,0.4758726504112986,0.7843810521948436,2.1855593137159803,0.04118804426201747,0.037343095177926104,0.9214688605600565,A
D2,07/12/2019 00:00:00,Hannover,Erzgebirge Aue,1.72,3.75,4.50,0.682810248420187,1.427816304388525,0.08580939855639536,0.466901242177137,0.44728935926646785,0.81336529336241,1.6941625590725684,0.11062579979118058,0.35551633731439175,0.5338578628944277,H
EC,07/12/2019 00:00:00,Harrogate,Torquay,2.00,3.50,3.60,1.7056627456190745,0.7530690880368247,0.7014148553218837,0.2228320042310555,0.0757531404470608,1.8957736002985839,1.5843257942607127,0.3816959941821819,0.15221557004886616,0.4660884357689521,H
SC0,07/12/2019 00:00:00,Hibernian,Aberdeen,2.62,3.30,2.62,1.8038829065720747,1.567848138047241,0.223182087980638,0.636446812700944,0.14037109931841782,1.3721263654232951,1.021033028778553,0.5408238891849596,0.2410267941269692,0.21814931668807122,H
D2,07/12/2019 00:00:00,Holstein Kiel,Osnabruck,1.75,3.80,4.33,1.3004631772654403,1.294656284732423,0.2981569089075168,0.3589575541133523,0.34288553697913093,0.8179768562447354,1.2328678967999938,0.09229519832656143,0.5371097074437841,0.3705950942296545,A
E1,07/12/2019 00:00:00,Huddersfield,Leeds,7.00,4.00,1.53,1.0406799113724545,1.0832108260861149,0.21444479459507468,0.4902912550282549,0.2952639503766705,1.364312044164985,0.6100655069274923,0.5787248036064239,0.22716995054285036,0.19410524585072575,A
SP2,07/12/2019 00:00:00,Huesca,Vallecano,1.85,3.40,4.50,1.7338158380355086,0.44780404346645153,0.7996802563478478,0.10890156246672424,0.09141818118542805,1.3669372123739285,1.4737062038876054,0.11087774260960144,0.5329350843434008,0.3561871730469977,A
E1,07/12/2019 00:00:00,Hull,Stoke,2.45,3.40,2.87,1.7153765852110807,1.1947282606007175,0.42892298838718745,0.18298092095257004,0.38809609066024237,0.9870930583278138,1.5094347883962078,0.2417787810517632,0.1306387991795306,0.6275824197687062,H
SC1,07/12/2019 00:00:00,Inverness C,Ayr,1.95,3.60,3.60,1.536257347974638,1.3250182496362097,0.5161328173895241,0.13854209853817745,0.34532508407229845,2.1991901632387894,1.747570883199495,0.5686098736065799,0,0.43139012639342017,H
I1,07/12/2019 00:00:00,Lazio,Juventus,2.90,3.30,2.40,2.9594815980840306,1.0792080562409838,0.6664451143680118,0.2592452362855791,0.07430964934640893,1.3724754158085093,0.7539601630666589,0.6309387885537558,0.2790336209492257,0.09002759049701851,H
SP1,07/12/2019 00:00:00,Levante,Valencia,3.20,3.75,2.15,1.6862893143487483,0.8011446284999727,0.5846511310598562,0.27315483515739697,0.142194033782747,1.4405122128555958,1.8061384553588617,0.3399640049202056,0.12989559644845142,0.5301403986313428,A
D1,07/12/2019 00:00:00,Leverkusen,Schalke 04,1.95,3.75,3.75,1.576618020770816,1.1326551329269436,0.2768040739619302,0.5746865183711943,0.14850940766687556,2.1164442742553264,1.2237395941457785,0.6715064218540673,0.18074184922014971,0.14775172892578298,H
SC0,07/12/2019 00:00:00,Livingston,Kilmarnock,2.40,3.10,3.00,0.5406547234868146,0.786415257034403,0.2515259162361755,0.3999892843007768,0.3484847994630478,0.8767651269133393,1.6354641660620246,0.2589848168639,0.21395246275852803,0.5270627203775722,H
E1,07/12/2019 00:00:00,Luton,Wigan,2.40,3.50,2.87,1.5752592769272826,1.5588881177992149,0.384773697242199,0.16987954765425026,0.4453467551035509,0.8998998630875785,1.8576735016004249,0,0.3433314678683192,0.6566685321316807,H
E0,07/12/2019 00:00:00,Man City,Man United,1.30,5.50,10.00,2.6770548331109723,0.7464103838811419,0.7885244377036854,0.0874202799418695,0.12405528235444505,1.2115228659749586,1.6080111265017107,0.14313113056137927,0.40051026385463423,0.45635860558398644,A
E3,07/12/2019 00:00:00,Mansfield,Cheltenham,2.20,3.50,3.50,1.7173672899868766,1.831835888597899,0.2197815167753968,0.16680901464725445,0.6134094685773488,0.7388803777644835,0.4610859511939281,0.3146743244562383,0.49185182636115526,0.19347384918260657,A
P1,07/12/2019 00:00:00,Maritimo,Santa Clara,2.50,3.20,2.90,1.2758169335600733,1.3222061930519078,0.2708756378563003,0.4468419380549002,0.28228242408879967,0.5700487107739974,1.2685649237332728,0.16597439367992148,0.3613064130216625,0.4727191932984161,D
B1,07/12/2019 00:00:00,Mechelen,Kortrijk,1.90,3.75,3.75,1.569541814138789,2.042252368944196,0.3081872874201776,0.2506651982814858,0.4411475142983367,0.7163237274574108,1.8592150742311586,0.10929040358546108,0.17540880292558922,0.7153007934889497,D
D1,07/12/2019 00:00:00,Mgladbach,Bayern Munich,5.25,4.50,1.57,2.760130001745083,1.5404267259582287,0.700161564345156,0.12537116339789273,0.17446727225695133,2.2282980095668012,1.585178376872614,0.45153983268982906,0.3870145200335512,0.16144564727661992,H
E1,07/12/2019 00:00:00,Middlesbrough,Charlton,1.90,3.75,3.80,0.8491566356877432,1.0079579510104488,0.3018127944398349,0.4268150227534045,0.2713721828067607,1.395857000230672,1.6952970590613474,0.18666311364083765,0.30589567804515616,0.5074412083140063,H
F1,07/12/2019 00:00:00,Monaco,Amiens,1.44,4.50,7.00,2.211811765730361,1.6011257586760614,0.6132534285041639,0.13796666639221422,0.24877990510362186,1.2640291364983804,2.1038465320507007,0.09994803502965244,0.392924789242586,0.5071271757277616,H
F1,07/12/2019 00:00:00,Montpellier,Paris SG,7.00,4.50,1.45,1.9061323602252198,0.7004626139674591,0.7124580901994284,0.2114092304537127,0.07613267934685902,1.7519554592781963,1.0904005207669833,0.670108676419731,0,0.3298913235802688,A
E3,07/12/2019 00:00:00,Morecambe,Carlisle,2.62,3.60,2.70,0.9008488936442228,1.4899629092746423,0.14333145581659607,0.33273687737062513,0.5239316668127789,0.9139379878368411,1.6827983634270947,0.18501795640972607,0.16845297176675136,0.6465290718235225,D
SC0,07/12/2019 00:00:00,Motherwell,Hearts,2.20,3.30,3.25,2.0733125234732874,1.3227821894972833,0.666466183925967,0.037511132200830063,0.296022683873203,0.49809836847742883,2.103104746179824,0.09875218701317104,0.22827591807577377,0.6729718949110551,H
F1,07/12/2019 00:00:00,Nice,Metz,1.75,3.50,5.00,1.6753908659497865,1.2671163952940814,0.5130944945328283,0.2827425381636292,0.20416296730354266,0.42390444294956775,1.2611981724368384,0.14229017947968442,0.3900648870470463,0.4676449334732694,H
EC,07/12/2019 00:00:00,Notts County,Sutton,1.85,3.60,4.00,1.6461734034736006,1.0643032013607494,0.457227697689031,0.4106292390577468,0.13214306325322228,0.8765549096779076,1.1291023219503487,0.35657831294590897,0.2358927293896635,0.4075289576644275,D
E3,07/12/2019 00:00:00,Oldham,Leyton Orient,2.37,3.60,3.10,1.3146058329851236,1.259241398799452,0.23263254927527488,0.4353402738534646,0.3320271768712606,1.2628763339235358,1.5520504895881606,0.3245794190672822,0.2248519575150392,0.4505686234176786,D
E2,07/12/2019 00:00:00,Oxford,Shrewsbury,1.72,4.00,5.00,2.496900472692948,0.8695880276219847,0.7019938335481479,0.19638365396529864,0.10162251248655352,0.5913309601754618,0.9486605641503235,0.218385786293115,0.4041150063948882,0.3774992073119968,D
G1,07/12/2019 00:00:00,Panetolikos,Olympiakos,10.00,4.75,1.33,0.9148512937438947,1.253301803526279,0.0662066622700546,0.5580323028787657,0.37576103485117984,1.2968934531549432,0.6467125879075025,0.4272881207200079,0.5434808369313882,0.029231042348603856,A
G1,07/12/2019 00:00:00,PAOK,Xanthi,1.16,6.50,19.00,2.128026782364264,0.832111339631568,0.6757063851984805,0.32429361480151936,0,0.611960184984421,1.3805346959391709,0.36336407994351494,0.06007522386706837,0.5765606961894169,H
I2,07/12/2019 00:00:00,Pescara,Venezia,2.00,3.40,3.75,1.905060134937995,1.1236652954201212,0.41462641012523876,0.3441079700789471,0.2412656197958143,1.296092761957049,1.1149871451856566,0.24605299448762227,0.578727341657905,0.17521966385447277,D
SC2,07/12/2019 00:00:00,Peterhead,Stranraer,1.75,4.00,4.20,1.027838522611897,0.7948665273921491,0.29918486248963483,0.4712522648843889,0.2295628726259764,0.9297678278265077,2.6020785534820803,0.03349524958353743,0.22259431531329021,0.7439104351031726,H
E3,07/12/2019 00:00:00,Port Vale,Walsall,2.15,3.40,3.75,1.3930982672139178,0.7862983530450232,0.5306755390191216,0.4328381788195403,0.036486282161338056,0.7833038918574073,1.4947007247130324,0.29186289157910356,0.136940973110431,0.5711961353104655,A
E2,07/12/2019 00:00:00,Portsmouth,Peterboro,2.05,3.75,3.75,1.8873113888201218,0.9964358961124102,0.5633400677448868,0.43665993225511324,0,1.8174354497914187,1.7136054125427072,0.3289827139484216,0.2131741408428695,0.4578431452087089,D
N1,07/12/2019 00:00:00,PSV Eindhoven,For Sittard,1.11,9.00,17.00,2.458657628427006,1.3313551616522032,0.7386156287487838,0.11476199741185998,0.14662237383935636,0.6814070116255753,3.585008647423175,0,0.09816407154615724,0.9018359284538428,H
